workerid,proliferate.condition,frame,item,order,response,verb1,verb2,error
59,condition1,0,"The dry weather affected the wild fire, in fact it enabled it.",16,4,affected,enabled,
59,condition1,6,"The sun caused the drying of the clothes, in fact it affected it.",17,1,caused,affected,
59,condition1,7,"Metastasis affected cell growth, in fact it caused it.",18,6,affected,caused,
59,condition1,9,"The algae buildup in the ocean enabled the migration of certain species of fish, in fact it caused it.",19,5,enabled,caused,
59,condition1,3,"The Sacklers' greed enabled the opioid epidemic, in fact it caused it.",20,4,enabled,caused,
59,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it enabled it.",21,4,affected,enabled,
59,condition1,8,"Diversification caused new monetary policies, in fact it affected them.",22,0,caused,affected,
59,condition1,6,"The sun caused the drying of the clothes, in fact it enabled it.",23,0,caused,enabled,
59,condition1,1,"The CEO's decision enabled the outcome, in fact it affected it.",24,1,enabled,affected,
59,condition1,2,"The new technology caused the change, in fact it affected it.",25,1,caused,affected,
59,condition1,2,"The new technology affected the change, in fact it enabled it.",26,4,affected,enabled,
59,condition1,4,"The sunny weather enabled the tree's growth, in fact it caused it.",27,5,enabled,caused,
59,condition1,5,"More stipends caused the increase in student admissions, in fact they enabled it.",28,4,caused,enabled,
59,condition1,7,"Metastasis enabled cell growth, in fact it affected it.",29,4,enabled,affected,
59,condition1,6,"The sun enabled the drying of the clothes, in fact it affected it.",30,4,enabled,affected,
59,condition1,1,"The CEO's decision affected the outcome, in fact it caused it.",31,6,affected,caused,
59,condition1,6,"The sun affected the drying of the clothes, in fact it enabled it.",32,2,affected,enabled,
59,condition1,7,"Metastasis caused cell growth, in fact it enabled it.",33,4,caused,enabled,
59,condition1,8,"Diversification enabled new monetary policies, in fact it caused them.",34,5,enabled,caused,
59,condition1,4,"The sunny weather caused the tree's growth, in fact it affected it.",35,0,caused,affected,
59,condition1,7,"Metastasis enabled cell growth, in fact it caused it.",36,5,enabled,caused,
59,condition1,1,"The CEO's decision caused the outcome, in fact it affected it.",38,1,caused,affected,
59,condition1,2,"The new technology affected the change, in fact it caused it.",39,6,affected,caused,
59,condition1,5,"More stipends affected the increase in student admissions, in fact they enabled it.",40,6,affected,enabled,
59,condition1,0,"The dry weather caused the wild fire, in fact it enabled it.",41,5,caused,enabled,
59,condition1,1,"The CEO's decision caused the outcome, in fact it enabled it.",42,5,caused,enabled,
59,condition1,0,"The dry weather caused the wild fire, in fact it affected it.",43,0,caused,affected,
59,condition1,4,"The sunny weather enabled the tree's growth, in fact it affected it.",46,0,enabled,affected,
59,condition1,1,"The CEO's decision enabled the outcome, in fact it caused it.",47,6,enabled,caused,
59,condition1,9,"The algae buildup in the ocean caused the migration of certain species of fish, in fact it affected it.",48,0,caused,affected,
59,condition1,2,"The new technology caused the change, in fact it enabled it.",49,5,caused,enabled,
59,condition1,8,"Diversification affected new monetary policies, in fact it enabled them.",50,6,affected,enabled,
59,condition1,0,"The dry weather affected the wild fire, in fact it caused it.",51,6,affected,caused,
59,condition1,3,"The Sacklers' greed affected the opioid epidemic, in fact it caused it.",52,6,affected,caused,
59,condition1,8,"Diversification affected new monetary policies, in fact it caused them.",53,6,affected,caused,
59,condition1,6,"The sun affected the drying of the clothes, in fact it caused it.",54,6,affected,caused,
59,condition1,1,"The CEO's decision affected the outcome, in fact it enabled it.",55,6,affected,enabled,
59,condition1,0,"The dry weather enabled the wild fire, in fact it caused it.",56,6,enabled,caused,
59,condition1,5,"More stipends enabled the increase in student admissions, in fact they affected it.",58,0,enabled,affected,
59,condition1,6,"The sun enabled the drying of the clothes, in fact it caused it.",59,5,enabled,caused,
59,condition1,4,"The sunny weather affected the tree's growth, in fact it caused it.",60,6,affected,caused,
59,condition1,7,"Metastasis affected cell growth, in fact it enabled it.",61,4,affected,enabled,
59,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it caused it.",63,6,affected,caused,
59,condition1,3,"The Sacklers' greed caused the opioid epidemic, in fact it enabled it.",64,5,caused,enabled,
59,condition1,2,"The new technology enabled the change, in fact it caused it.",65,6,enabled,caused,
111,condition1,4,"The sunny weather affected the tree's growth, in fact it caused it.",0,6,affected,caused,
111,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it enabled it.",1,6,affected,enabled,
111,condition1,8,"Diversification caused new monetary policies, in fact it enabled them.",2,6,caused,enabled,
111,condition1,3,"The Sacklers' greed enabled the opioid epidemic, in fact it affected it.",4,4,enabled,affected,
111,condition1,5,"More stipends affected the increase in student admissions, in fact they enabled it.",5,5,affected,enabled,
111,condition1,4,"The sunny weather enabled the tree's growth, in fact it affected it.",6,6,enabled,affected,
111,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it caused it.",7,6,affected,caused,
111,condition1,3,"The Sacklers' greed caused the opioid epidemic, in fact it affected it.",8,0,caused,affected,
111,condition1,0,"The dry weather caused the wild fire, in fact it affected it.",9,2,caused,affected,
111,condition1,2,"The new technology affected the change, in fact it caused it.",10,4,affected,caused,
111,condition1,2,"The new technology enabled the change, in fact it caused it.",11,4,enabled,caused,
111,condition1,3,"The Sacklers' greed enabled the opioid epidemic, in fact it caused it.",12,6,enabled,caused,
111,condition1,7,"Metastasis caused cell growth, in fact it enabled it.",13,0,caused,enabled,
111,condition1,9,"The algae buildup in the ocean enabled the migration of certain species of fish, in fact it affected it.",14,3,enabled,affected,
111,condition1,6,"The sun enabled the drying of the clothes, in fact it caused it.",15,6,enabled,caused,
111,condition1,6,"The sun affected the drying of the clothes, in fact it caused it.",17,6,affected,caused,
111,condition1,1,"The CEO's decision caused the outcome, in fact it enabled it.",18,2,caused,enabled,
111,condition1,5,"More stipends caused the increase in student admissions, in fact they enabled it.",19,2,caused,enabled,
111,condition1,3,"The Sacklers' greed affected the opioid epidemic, in fact it caused it.",21,3,affected,caused,
111,condition1,0,"The dry weather affected the wild fire, in fact it enabled it.",22,2,affected,enabled,
111,condition1,4,"The sunny weather caused the tree's growth, in fact it enabled it.",23,5,caused,enabled,
111,condition1,2,"The new technology caused the change, in fact it enabled it.",24,5,caused,enabled,
111,condition1,7,"Metastasis enabled cell growth, in fact it caused it.",25,4,enabled,caused,
111,condition1,6,"The sun caused the drying of the clothes, in fact it affected it.",26,2,caused,affected,
111,condition1,8,"Diversification affected new monetary policies, in fact it enabled them.",27,2,affected,enabled,
111,condition1,0,"The dry weather enabled the wild fire, in fact it caused it.",28,6,enabled,caused,
111,condition1,8,"Diversification enabled new monetary policies, in fact it affected them.",29,3,enabled,affected,
111,condition1,7,"Metastasis affected cell growth, in fact it caused it.",30,4,affected,caused,
111,condition1,2,"The new technology caused the change, in fact it affected it.",31,3,caused,affected,
111,condition1,0,"The dry weather caused the wild fire, in fact it enabled it.",32,4,caused,enabled,
111,condition1,1,"The CEO's decision enabled the outcome, in fact it affected it.",33,3,enabled,affected,
111,condition1,5,"More stipends affected the increase in student admissions, in fact they caused it.",34,3,affected,caused,
111,condition1,4,"The sunny weather enabled the tree's growth, in fact it caused it.",35,6,enabled,caused,
111,condition1,9,"The algae buildup in the ocean enabled the migration of certain species of fish, in fact it caused it.",36,3,enabled,caused,
111,condition1,4,"The sunny weather affected the tree's growth, in fact it enabled it.",37,4,affected,enabled,
111,condition1,2,"The new technology affected the change, in fact it enabled it.",38,3,affected,enabled,
111,condition1,7,"Metastasis caused cell growth, in fact it affected it.",39,4,caused,affected,
111,condition1,6,"The sun enabled the drying of the clothes, in fact it affected it.",40,6,enabled,affected,
111,condition1,1,"The CEO's decision affected the outcome, in fact it enabled it.",41,3,affected,enabled,
111,condition1,2,"The new technology enabled the change, in fact it affected it.",43,3,enabled,affected,
111,condition1,8,"Diversification caused new monetary policies, in fact it affected them.",44,3,caused,affected,
111,condition1,8,"Diversification enabled new monetary policies, in fact it caused them.",45,4,enabled,caused,
111,condition1,1,"The CEO's decision affected the outcome, in fact it caused it.",46,6,affected,caused,
111,condition1,4,"The sunny weather caused the tree's growth, in fact it affected it.",47,6,caused,affected,
111,condition1,0,"The dry weather enabled the wild fire, in fact it affected it.",48,3,enabled,affected,
111,condition1,7,"Metastasis affected cell growth, in fact it enabled it.",49,5,affected,enabled,
111,condition1,7,"Metastasis enabled cell growth, in fact it affected it.",50,4,enabled,affected,
111,condition1,1,"The CEO's decision caused the outcome, in fact it affected it.",51,4,caused,affected,
111,condition1,5,"More stipends enabled the increase in student admissions, in fact they caused it.",53,2,enabled,caused,
111,condition1,9,"The algae buildup in the ocean caused the migration of certain species of fish, in fact it affected it.",54,4,caused,affected,
111,condition1,5,"More stipends enabled the increase in student admissions, in fact they affected it.",55,1,enabled,affected,
